s_norm,mean,p2.5,p97.5
0.46733668341708545,30.30203447993021,-218.92988099177268,302.0386022009037
0.4723618090452261,30.605991000131056,-221.1754075160258,304.6381733383079
0.47738693467336685,30.924546410267325,-223.41009928410872,307.36627921200716
0.4824120603015075,31.2664405445259,-225.63777578410918,310.3091806262274
0.48743718592964824,31.64454259234993,-227.8620642427897,313.5894449511595
0.49246231155778897,32.06457195615924,-230.08643046679953,317.2684794057932
0.49748743718592964,32.51889941722579,-232.3144141545307,321.270084572192
0.5025125628140703,32.99158776832425,-234.54967204260205,325.4810950380892
0.507537688442211,33.45347804091626,-236.7960380575525,329.72478210861027
0.5125628140703518,33.881847389287344,-239.0582578953714,333.7909286222488
0.5175879396984925,34.257763607349624,-241.34373153318023,337.49696493586424
0.5226130653266332,34.57127464606697,-243.66429864689027,340.7353490969411
0.5276381909547738,34.827919773855555,-246.0267533875776,343.56843256723994
0.5326633165829145,35.06214736400968,-248.44696859883254,346.39825320297126
0.5376884422110553,35.29711906621913,-250.93007008438832,349.34751194402884
0.542713567839196,35.5420528955176,-253.47988260989123,352.4206443568831
0.5477386934673367,35.800215324166835,-256.0950330705205,355.625489446401
0.5527638190954774,36.07407084038236,-258.77741015779225,358.9728074590628
0.5577889447236181,36.36925483339645,-261.5253219164814,362.476670127833
0.5628140703517588,36.69209130187548,-264.33891914748557,366.15260714845283
0.5678391959798995,37.04024499459302,-267.216366715417,370.0116698748035
0.5728643216080402,37.400555493791664,-270.1552393428596,373.9344233949338
0.577889447236181,37.742269705397476,-273.1533031845331,377.5980819604017
0.5829145728643216,38.06590256106542,-276.2060680688552,380.9679540695243
0.5879396984924623,38.38439839997633,-279.29171046791873,384.1045930444051
0.592964824120603,38.7009238607114,-282.3215622534342,387.01815052579656
0.5979899497487438,39.005362808436196,-285.268966810732,389.6942314602371
0.6030150753768845,39.2912477857602,-288.1391856513024,392.1090856409374
0.6080402010050251,39.55324789357931,-290.938416536483,394.23679005733374
0.6130653266331658,39.78496362250753,-293.67205056773304,396.0554972381067
0.6180904522613065,39.98793956771795,-296.33114514669154,397.573448619306
0.6231155778894473,40.185844701274696,-298.896449668924,399.0196841427907
0.628140703517588,40.40271995460585,-301.3751061549929,400.6439338942391
0.6331658291457286,40.67457546133908,-303.77741743495784,402.6323555997145
0.6381909547738693,41.00889989541177,-306.11348573994144,405.0168660244773
0.6432160804020101,41.40639741146994,-308.3928969094321,407.81154781223137
0.6482412060301508,41.86960155670974,-310.6252791653318,411.0397675189968
0.6532663316582915,42.39892089205503,-312.8203689627138,414.730108032077
0.6582914572864321,42.99231395463935,-314.9873205518083,418.91383824136307
0.6633165829145728,43.647492613921806,-317.12417903121684,423.6145063114815
0.6683417085427136,44.34514357543274,-319.2268627850011,428.6879737207504
0.6733668341708543,45.05173697287747,-321.2946623507319,433.8101555328916
0.678391959798995,45.746907300086946,-323.32618300635085,438.8319657834548
0.6834170854271356,46.414185132782144,-325.3221698106873,443.6499169323291
0.6884422110552764,47.04894684715785,-327.2815802447105,448.2174822710316
0.6934673366834171,47.642536192531615,-329.2045706911281,452.5055054454086
0.6984924623115578,48.1919399346023,-331.0922126193123,456.4955348739525
0.7035175879396985,48.69923604126406,-332.9456198346248,460.18439210940033
0.7085427135678392,49.166663481074906,-334.7667727053963,463.5772201526463
0.7135678391959799,49.60183683323395,-336.5449919512186,466.7137363617931
0.7185929648241206,50.01717399734386,-338.2661120704661,469.66919381004925
0.7236180904522613,50.422174947631056,-339.938412895949,472.49078849190505
0.7286432160804021,50.820517813208944,-341.64770595058326,475.21857765007843
0.7336683417085427,51.221631578936304,-343.4419842294667,477.8736875270962
0.7386934673366834,51.64242752018326,-345.327107847618,480.47610104912275
0.7437185929648241,52.0836421793273,-347.30412436497403,483.0574959249608
0.7487437185929648,52.5406802392052,-349.3771237459298,485.6556841041238
0.7537688442211056,53.01267660017524,-351.5509305145801,488.31576294097135
0.7587939698492463,53.49613602636048,-353.8302726522494,491.11470829689284
0.7638190954773869,53.99371573942964,-356.22107141472674,494.1473043187951
0.7688442211055276,54.50438620436746,-358.7306793221257,497.4013655403678
0.7738693467336684,55.029526075025124,-361.36588519769566,500.8196207376145
0.7788944723618091,55.563961113184405,-364.1363843882038,504.31398492196286
0.7839195979899498,56.092274429146364,-367.08831531336637,507.7808154473218
0.7889447236180904,56.595512435333106,-370.2729108523943,511.1186736276316
0.7939698492462312,57.05033638829198,-373.68951479321635,514.2314134084306
0.7989949748743719,57.42638120068288,-377.32691003211977,517.0601646477337
0.8040201005025126,57.72569212752915,-381.13947582289364,519.6297139973686
0.8090452261306533,57.964438588632554,-385.06548617670956,522.0256702206703
0.8140703517587939,58.15530880237006,-389.0444761186877,524.3210977127857
0.8190954773869347,58.30958191840403,-393.01059380678254,526.5793548515337
0.8241206030150754,58.43319898922927,-396.90191103766176,528.8601063665143
0.8291457286432161,58.53358416960268,-400.6636968270441,531.2270732460362
0.8341708542713568,58.62809782109799,-404.21529431533565,533.757340000151
0.8391959798994975,58.750352511752325,-407.3288135644844,536.5523953427103
0.8442211055276382,58.89938070113884,-409.9824167016974,539.6535172613042
0.8492462311557789,59.04592419365021,-412.238427018975,542.8438771626719
0.8542713567839196,59.17251541571016,-414.1500766072603,546.015172150047
0.8592964824120604,59.31108867274244,-415.7606418441209,549.0876022546721
0.864321608040201,59.47345027773392,-417.1012297232071,551.9532676861961
0.8693467336683417,59.654350539761566,-418.1981925282832,554.494745700428
0.8743718592964824,59.848987043543474,-419.0751269154531,556.6065724704982
0.8793969849246231,60.052307497911976,-419.7679102034741,558.3155286263809
0.8844221105527639,60.298373846880125,-420.29351914453036,560.0146304440328
0.8894472361809045,60.59665512523529,-420.65304774172904,561.8269342335366
0.8944723618090452,60.952892065853,-420.8709784022298,563.7708258183083
0.8994974874371859,61.32408518119999,-421.42999289802356,565.857389986317
0.9045226130653267,61.66059412285453,-422.77279015451353,568.0344471000468
0.9095477386934674,61.96653356249882,-424.71703066032944,570.2600263120104
0.914572864321608,62.30487596816361,-426.98574473620783,573.0562008278312
0.9195979899497487,62.737972763411484,-429.3396898051629,576.6365756979852
0.9246231155778895,63.24863951079151,-431.621187276712,580.6463627502429
0.9296482412060302,63.78355135863105,-433.7454677839666,584.6962573829777
0.9346733668341709,64.28007095645354,-435.6825881846563,588.5065032474615
0.9396984924623115,64.74092019484621,-437.42692955416834,592.2601527353027
0.9447236180904522,65.19373594643505,-438.9939655357812,596.2196828552584
0.949748743718593,65.56412324522518,-440.40266405745206,599.8437527713148
0.9547738693467337,65.81996154697693,-441.6715594043633,602.8656082550194
0.9597989949748744,65.9729825269621,-442.8160595749402,605.3372660192008
0.964824120603015,66.04320041599117,-443.8571093335556,607.3466178777584
0.9698492462311558,66.05064539642741,-444.8037575094203,608.9764947674845
0.9748743718592965,66.01090378560104,-445.67286427792214,610.2983899404612
0.9798994974874372,65.93619128393154,-446.47293106324656,611.3704490300141
0.9849246231155779,65.83668441207683,-447.2100861699039,612.2350628597551
0.9899497487437187,65.71768164755153,-447.89377770286484,612.9256281671917
0.9949748743718593,65.58574804199274,-448.5290019235617,613.469303808232
1.0,65.46183585504588,-449.0512014595214,613.8435858514068
